日期,序號,會員代號,投注金額（元）,本店所屬起算日,保障本店所屬到期日
2024-01-26,867,鴻30885,0,2024-01-01,2024-07-01
2024-01-26,868,谷31580,0,2024-01-01,2024-07-01
2024-01-26,869,鵬60616,0,2024-01-01,2024-07-01
2024-01-26,870,頤18819,0,2024-01-01,2024-07-01
2024-01-26,871,豪90158,0,2024-01-01,2024-07-01
2024-01-26,872,民93113,0,2024-01-01,2024-07-01
2024-01-26,873,朋31529,0,2024-01-04,2024-07-04
2024-01-26,874,富32321,0,2024-01-01,2024-07-01
2024-01-26,875,政87185,0,2024-01-19,2024-07-19
2024-01-26,876,宇71695,0,2024-01-01,2024-07-01
2024-01-26,877,涵78595,0,2024-01-01,2024-07-01
2024-01-26,878,柔04698,0,2024-01-01,2024-07-01
2024-01-26,879,雅11063,0,2024-01-01,2024-07-01
2024-01-26,880,真57008,0,2024-01-01,2024-07-01
2024-01-26,881,文86898,0,2024-01-01,2024-07-01
2024-01-26,882,蓁91955,0,2024-01-01,2024-07-01
2024-01-26,883,宏19662,0,2024-01-01,2024-07-01
2024-01-26,884,宏29390,0,2024-01-20,2024-07-20
2024-01-26,885,翔52325,0,2024-01-01,2024-07-01
2024-01-26,886,霖02589,0,2024-01-01,2024-07-01
2024-01-26,887,世96582,0,2024-01-01,2024-07-01
2024-01-26,888,銘55407,0,2024-01-01,2024-07-01
2024-01-26,889,蓉35712,0,2024-01-01,2024-07-01
2024-01-26,890,誠26343,0,2024-01-01,2024-07-01
2024-01-26,891,駿28972,0,2024-01-01,2024-07-01
2024-01-26,892,琮97217,0,2024-01-01,2024-07-01
2024-01-26,893,廷86700,0,2024-01-01,2024-07-01
2024-01-26,894,澐38399,0,2024-01-01,2024-07-01
2024-01-26,895,澤66041,0,2024-01-01,2024-07-01
2024-01-26,896,婷32700,0,2024-01-01,2024-07-01
2024-01-26,897,瑞97538,0,2024-01-19,2024-07-19
2024-01-26,898,慈10910,0,2024-01-01,2024-07-01
2024-01-26,899,廸38183,0,2024-01-01,2024-07-01
2024-01-26,900,琳73805,0,2024-01-01,2024-07-01
2024-01-26,901,筠05097,0,2024-01-13,2024-07-13
2024-01-26,902,容43253,0,2024-01-01,2024-07-01
2024-01-26,903,旭45889,0,2024-01-01,2024-07-01
2024-01-26,904,元37496,0,2024-01-01,2024-07-01
2024-01-26,905,豪82386,0,2024-01-01,2024-07-01
2024-01-26,906,玲15279,0,2024-01-01,2024-07-01
2024-01-26,907,邦18620,0,2024-01-01,2024-07-01
2024-01-26,908,惠68337,0,2024-01-01,2024-07-01
2024-01-26,909,翔51341,0,2024-01-01,2024-07-01
2024-01-26,910,芬74496,0,2024-01-01,2024-07-01
2024-01-26,911,璉01770,0,2024-01-01,2024-07-01
2024-01-26,912,丞76197,0,2024-01-01,2024-07-01
2024-01-26,913,均65280,0,2024-01-01,2024-07-01
2024-01-26,914,哲85730,0,2024-01-01,2024-07-01
2024-01-26,915,群16573,0,2024-01-01,2024-07-01
2024-01-26,916,儀24905,0,2024-01-01,2024-07-01
2024-01-26,917,盈39266,0,2024-01-01,2024-07-01
2024-01-26,918,偉09203,0,2024-01-01,2024-07-01
2024-01-26,919,駿69353,0,2024-01-01,2024-07-01
2024-01-26,920,如13209,0,2024-01-17,2024-07-17
2024-01-26,921,鈞27525,0,2024-01-01,2024-07-01
2024-01-26,922,義28896,0,2024-01-01,2024-07-01
2024-01-26,923,傑13894,0,2024-01-01,2024-07-01
2024-01-26,924,卉15889,0,2024-01-01,2024-07-01
2024-01-26,925,宇27725,0,2024-01-01,2024-07-01
2024-01-26,926,麟53731,0,2024-01-01,2024-07-01
2024-01-26,927,霓27065,0,2024-01-01,2024-07-01
2024-01-26,928,宇91981,0,2024-01-01,2024-07-01
2024-01-26,929,緯05851,0,2024-01-01,2024-07-01
2024-01-26,930,琮66065,0,2024-01-01,2024-07-01
2024-01-26,931,政53813,0,2024-01-01,2024-07-01
2024-01-26,932,翔74915,0,2024-01-01,2024-07-01
2024-01-26,933,予19751,0,2024-01-01,2024-07-01
2024-01-26,934,清28768,0,2024-01-01,2024-07-01
2024-01-26,935,穎98476,0,2024-01-01,2024-07-01
2024-01-26,936,祥27936,0,2024-01-01,2024-07-01
2024-01-26,937,鈺36539,0,2024-01-01,2024-07-01
2024-01-26,938,佟62985,0,2024-01-01,2024-07-01
2024-01-26,939,杰15887,0,2024-01-15,2024-07-15
2024-01-26,940,萱19278,0,2024-01-01,2024-07-01
2024-01-26,941,蔚64939,0,2024-01-01,2024-07-01
2024-01-26,942,峻22962,0,2024-01-22,2024-07-22
2024-01-26,943,翔14252,0,2024-01-01,2024-07-01
2024-01-26,944,騰77150,0,2024-01-01,2024-07-01
2024-01-26,945,愷55975,0,2024-01-01,2024-07-01
2024-01-26,946,誠01676,0,2024-01-05,2024-07-05
2024-01-26,947,成11417,0,2024-01-01,2024-07-01
2024-01-26,948,青33246,0,2024-01-01,2024-07-01
2024-01-26,949,岳49175,0,2024-01-01,2024-07-01
2024-01-26,950,宏36581,0,2024-01-01,2024-07-01
2024-01-26,951,正85530,0,2024-01-01,2024-07-01
2024-01-26,952,豪37372,0,2024-01-01,2024-07-01
2024-01-26,953,瑩29741,0,2024-01-01,2024-07-01
2024-01-26,954,勛55223,0,2024-01-01,2024-07-01
2024-01-26,955,峰27290,0,2024-01-16,2024-07-16
2024-01-26,956,融83962,0,2024-01-01,2024-07-01
2024-01-26,957,宇29206,0,2024-01-16,2024-07-16
2024-01-26,958,君39267,0,2024-01-01,2024-07-01
2024-01-26,959,軒43509,0,2024-01-01,2024-07-01
2024-01-26,960,偉16533,0,2024-01-01,2024-07-01
2024-01-26,961,純56810,0,2024-01-01,2024-07-01
2024-01-26,962,妤06359,0,2024-01-01,2024-07-01
2024-01-26,963,丞93391,0,2024-01-14,2024-07-14
2024-01-26,964,K41169,0,2024-01-20,2024-07-20
2024-01-26,965,彥42553,0,2024-01-01,2024-07-01
2024-01-26,966,傑04675,0,2024-01-01,2024-07-01
2024-01-26,967,望17342,0,2024-01-01,2024-07-01
2024-01-26,968,庭26016,0,2024-01-01,2024-07-01
2024-01-26,969,原82565,0,2024-01-01,2024-07-01
2024-01-26,970,哲27321,0,2024-01-08,2024-07-08
2024-01-26,971,庭14360,0,2024-01-01,2024-07-01
2024-01-26,972,宗41294,0,2024-01-01,2024-07-01
2024-01-26,973,洋41935,0,2024-01-01,2024-07-01
2024-01-26,974,蓁37182,0,2024-01-01,2024-07-01
2024-01-26,975,茹80922,0,2024-01-01,2024-07-01
2024-01-26,976,岑75572,0,2024-01-01,2024-07-01
2024-01-26,977,賢15186,0,2024-01-01,2024-07-01
2024-01-26,978,雯81479,0,2024-01-01,2024-07-01
2024-01-26,979,琪83953,0,2024-01-15,2024-07-15
2024-01-26,980,信86303,0,2024-01-01,2024-07-01
2024-01-26,981,琛96714,0,2024-01-01,2024-07-01
2024-01-26,982,智33572,0,2024-01-01,2024-07-01
2024-01-26,983,蘴30394,0,2024-01-01,2024-07-01
2024-01-26,984,輝90726,0,2024-01-01,2024-07-01
2024-01-26,985,緯91330,0,2024-01-01,2024-07-01
2024-01-26,986,哲16875,0,2024-01-01,2024-07-01
2024-01-26,987,碩65965,0,2024-01-01,2024-07-01
2024-01-26,988,杰76352,0,2024-01-24,2024-07-24
2024-01-26,989,宏96837,0,2024-01-01,2024-07-01
2024-01-26,990,恆83094,0,2024-01-01,2024-07-01
2024-01-26,991,廷95265,0,2024-01-01,2024-07-01
2024-01-26,992,昇35500,0,2024-01-01,2024-07-01
2024-01-26,993,宏37430,0,2024-01-01,2024-07-01
2024-01-26,994,翰79249,0,2024-01-01,2024-07-01
2024-01-26,995,穎88457,0,2024-01-01,2024-07-01
2024-01-26,996,肇33383,0,2024-01-01,2024-07-01
2024-01-26,997,賢85610,0,2024-01-01,2024-07-01
2024-01-26,998,倫05095,0,2024-01-01,2024-07-01
2024-01-26,999,傑25006,0,2024-01-01,2024-07-01
2024-01-26,1000,璋80087,0,2024-01-15,2024-07-15
2024-01-26,1001,軒00776,0,2024-01-01,2024-07-01
2024-01-26,1002,烜08720,0,2024-01-01,2024-07-01
2024-01-26,1003,淨95335,0,2024-01-01,2024-07-01
2024-01-26,1004,材63594,0,2024-01-01,2024-07-01
2024-01-26,1005,珮76957,0,2024-01-01,2024-07-01
2024-01-26,1006,葦20603,0,2024-01-01,2024-07-01
2024-01-26,1007,誠81367,0,2024-01-01,2024-07-01
2024-01-26,1008,豪60478,0,2024-01-23,2024-07-23
2024-01-26,1009,昌69709,0,2024-01-01,2024-07-01
2024-01-26,1010,謙73711,0,2024-01-01,2024-07-01
2024-01-26,1011,立19931,0,2024-01-01,2024-07-01
2024-01-26,1012,行89356,0,2024-01-01,2024-07-01
2024-01-26,1013,權03096,0,2024-01-01,2024-07-01
2024-01-26,1014,禎62924,0,2024-01-01,2024-07-01
2024-01-26,1015,潔88348,0,2024-01-01,2024-07-01
2024-01-26,1016,樺17727,0,2024-01-19,2024-07-19
2024-01-26,1017,麟12580,0,2024-01-01,2024-07-01
2024-01-26,1018,哲02303,0,2024-01-01,2024-07-01
2024-01-26,1019,儒04958,0,2024-01-01,2024-07-01
2024-01-26,1020,任72809,0,2024-01-01,2024-07-01
2024-01-26,1021,翔60299,0,2024-01-04,2024-07-04
2024-01-26,1022,瑜30417,0,2024-01-01,2024-07-01
2024-01-26,1023,仁40009,0,2024-01-01,2024-07-01
2024-01-26,1024,豪39871,0,2024-01-01,2024-07-01
2024-01-26,1025,松82841,0,2024-01-01,2024-07-01
2024-01-26,1026,庭70702,0,2024-01-01,2024-07-01
2024-01-26,1027,銘30872,0,2024-01-01,2024-07-01
2024-01-26,1028,瑋80767,0,2024-01-01,2024-07-01
2024-01-26,1029,云99030,0,2024-01-01,2024-07-01
2024-01-26,1030,誌27128,0,2024-01-01,2024-07-01
2024-01-26,1031,郎35343,0,2024-01-01,2024-07-01
2024-01-26,1032,位31153,0,2024-01-01,2024-07-01
2024-01-26,1033,妤00194,0,2024-01-01,2024-07-01
2024-01-26,1034,禎56465,0,2024-01-01,2024-07-01
2024-01-26,1035,欣81702,0,2024-01-01,2024-07-01
2024-01-26,1036,怡55855,0,2024-01-01,2024-07-01
2024-01-26,1037,翔39085,0,2024-01-01,2024-07-01
2024-01-26,1038,穎16536,0,2024-01-01,2024-07-01
2024-01-26,1039,倫26332,0,2024-01-03,2024-07-03
2024-01-26,1040,毅15723,0,2024-01-01,2024-07-01
2024-01-26,1041,婷74690,0,2024-01-01,2024-07-01
2024-01-26,1042,旂96851,0,2024-01-03,2024-07-03
2024-01-26,1043,勛12298,0,2024-01-01,2024-07-01
2024-01-26,1044,怡76012,0,2024-01-01,2024-07-01
2024-01-26,1045,勛11036,0,2024-01-01,2024-07-01
2024-01-26,1046,蒙87300,0,2024-01-01,2024-07-01
2024-01-26,1047,寧26556,0,2024-01-01,2024-07-01
2024-01-26,1048,諭26566,0,2024-01-01,2024-07-01
2024-01-26,1049,揚65728,0,2024-01-01,2024-07-01
2024-01-26,1050,慧02636,0,2024-01-01,2024-07-01
2024-01-26,1051,瑄84758,0,2024-01-20,2024-07-20
2024-01-26,1052,智16513,0,2024-01-01,2024-07-01
2024-01-26,1053,銘09006,0,2024-01-01,2024-07-01
2024-01-26,1054,秦09132,0,2024-01-01,2024-07-01
2024-01-26,1055,岳25381,0,2024-01-01,2024-07-01
2024-01-26,1056,嘉62642,0,2024-01-01,2024-07-01
2024-01-26,1057,均50026,0,2024-01-01,2024-07-01
2024-01-26,1058,富27477,0,2024-01-01,2024-07-01
2024-01-26,1059,君01258,0,2024-01-01,2024-07-01
2024-01-26,1060,穎39262,0,2024-01-01,2024-07-01
2024-01-26,1061,鴻01301,0,2024-01-01,2024-07-01
2024-01-26,1062,瑋78673,0,2024-01-01,2024-07-01
2024-01-26,1063,欣81217,0,2024-01-01,2024-07-01
2024-01-26,1064,岳03234,0,2024-01-06,2024-07-06
2024-01-26,1065,畇32289,0,2024-01-10,2024-07-10
2024-01-26,1066,銓70364,0,2024-01-01,2024-07-01
2024-01-26,1067,生12963,0,2024-01-01,2024-07-01
2024-01-26,1068,軒22028,0,2024-01-01,2024-07-01
2024-01-26,1069,誠97219,0,2024-01-01,2024-07-01
2024-01-26,1070,辰40085,0,2024-01-05,2024-07-05
2024-01-26,1071,芬11752,0,2024-01-01,2024-07-01
2024-01-26,1072,宏30235,0,2024-01-01,2024-07-01
2024-01-26,1073,臻83308,0,2024-01-01,2024-07-01
2024-01-26,1074,昇59403,0,2024-01-01,2024-07-01
2024-01-26,1075,威52780,0,2024-01-01,2024-07-01
2024-01-26,1076,均11427,0,2024-01-01,2024-07-01
2024-01-26,1077,勳17457,0,2024-01-01,2024-07-01
2024-01-26,1078,文20506,0,2024-01-01,2024-07-01
2024-01-26,1079,瑋41064,0,2024-01-01,2024-07-01
2024-01-26,1080,昌83527,0,2024-01-01,2024-07-01
2024-01-26,1081,哲99252,0,2024-01-01,2024-07-01
2024-01-26,1082,瑜33367,0,2024-01-01,2024-07-01
2024-01-26,1083,權60288,0,2024-01-01,2024-07-01
2024-01-26,1084,盈83087,0,2024-01-01,2024-07-01
2024-01-26,1085,瑜91740,0,2024-01-01,2024-07-01
2024-01-26,1086,秋87496,0,2024-01-16,2024-07-16
2024-01-26,1087,廷83713,0,2024-01-01,2024-07-01
2024-01-26,1088,帆05772,0,2024-01-01,2024-07-01
2024-01-26,1089,賢46964,0,2024-01-01,2024-07-01
2024-01-26,1090,恬00075,0,2024-01-01,2024-07-01
2024-01-26,1091,鈞81499,0,2024-01-01,2024-07-01
2024-01-26,1092,恩31404,0,2024-01-01,2024-07-01
2024-01-26,1093,慈17325,0,2024-01-01,2024-07-01
2024-01-26,1094,昀87750,0,2024-01-01,2024-07-01
2024-01-26,1095,中13213,0,2024-01-02,2024-07-02
2024-01-26,1096,銘22447,0,2024-01-04,2024-07-04
2024-01-26,1097,燁65792,0,2024-01-09,2024-07-09
2024-01-26,1098,中15830,0,2024-01-01,2024-07-01
2024-01-26,1099,明28623,0,2024-01-01,2024-07-01
2024-01-26,1100,仲39155,0,2024-01-01,2024-07-01
2024-01-26,1101,渝93230,0,2024-01-01,2024-07-01
2024-01-26,1102,翔12153,0,2024-01-01,2024-07-01
2024-01-26,1103,均22496,0,2024-01-01,2024-07-01
2024-01-26,1104,誠05591,0,2024-01-01,2024-07-01
2024-01-26,1105,民06561,0,2024-01-01,2024-07-01
2024-01-26,1106,杰57727,0,2024-01-01,2024-07-01
2024-01-26,1107,達83500,0,2024-01-01,2024-07-01
2024-01-26,1108,庭75117,0,2024-01-01,2024-07-01
2024-01-26,1109,凱98311,0,2024-01-01,2024-07-01
2024-01-26,1110,淞43101,0,2024-01-01,2024-07-01
2024-01-26,1111,廷55377,0,2024-01-01,2024-07-01
2024-01-26,1112,瑋65082,0,2024-01-01,2024-07-01
2024-01-26,1113,鴻94636,0,2024-01-01,2024-07-01
2024-01-26,1114,彬10413,0,2024-01-01,2024-07-01
2024-01-26,1115,裕15014,0,2024-01-01,2024-07-01
2024-01-26,1116,美61482,0,2024-01-01,2024-07-01
2024-01-26,1117,秀67568,0,2024-01-01,2024-07-01
2024-01-26,1118,翔87496,0,2024-01-01,2024-07-01
2024-01-26,1119,翔39708,0,2024-01-01,2024-07-01
2024-01-26,1120,聰70893,0,2024-01-01,2024-07-01
2024-01-26,1121,芳04477,0,2024-01-01,2024-07-01
2024-01-26,1122,毅55688,0,2024-01-22,2024-07-22
2024-01-26,1123,彥83870,0,2024-01-01,2024-07-01
2024-01-26,1124,賢18593,0,2024-01-01,2024-07-01
2024-01-26,1125,宏55857,0,2024-01-01,2024-07-01
2024-01-26,1126,傑61595,0,2024-01-01,2024-07-01
2024-01-26,1127,文92085,0,2024-01-04,2024-07-04
2024-01-26,1128,仁23841,0,2024-01-01,2024-07-01
2024-01-26,1129,益09306,0,2024-01-01,2024-07-01
2024-01-26,1130,軒29917,0,2024-01-01,2024-07-01
2024-01-26,1131,婷83313,0,2024-01-01,2024-07-01
2024-01-26,1132,棠35229,0,2024-01-07,2024-07-07
2024-01-26,1133,瑄07846,0,2024-01-01,2024-07-01
2024-01-26,1134,晟94368,0,2024-01-01,2024-07-01
2024-01-26,1135,霖41328,0,2024-01-01,2024-07-01
2024-01-26,1136,景33727,0,2024-01-01,2024-07-01
2024-01-26,1137,慶04180,0,2024-01-01,2024-07-01
2024-01-26,1138,安69537,0,2024-01-01,2024-07-01
2024-01-26,1139,屹69935,0,2024-01-01,2024-07-01
2024-01-26,1140,瑜28986,0,2024-01-01,2024-07-01
2024-01-26,1141,豊11330,0,2024-01-22,2024-07-22
2024-01-26,1142,妤44145,0,2024-01-01,2024-07-01
2024-01-26,1143,豪74911,0,2024-01-01,2024-07-01
2024-01-26,1144,雪22532,0,2024-01-01,2024-07-01
2024-01-26,1145,峯59071,0,2024-01-01,2024-07-01
2024-01-26,1146,巽61247,0,2024-01-01,2024-07-01
2024-01-26,1147,誠88528,0,2024-01-01,2024-07-01
2024-01-26,1148,智68562,0,2024-01-01,2024-07-01
2024-01-26,1149,堯65679,0,2024-01-01,2024-07-01
2024-01-26,1150,禎82076,0,2024-01-01,2024-07-01
2024-01-26,1151,貴14041,0,2024-01-01,2024-07-01
2024-01-26,1152,暐19648,0,2024-01-01,2024-07-01
2024-01-26,1153,傑85158,0,2024-01-01,2024-07-01
2024-01-26,1154,沂80395,0,2024-01-01,2024-07-01
2024-01-26,1155,偉88967,0,2024-01-01,2024-07-01
2024-01-27,1,誠13777,"331,500",2024-01-01,2024-07-01
2024-01-27,2,樺74610,"200,000",2024-01-01,2024-07-01
2024-01-27,3,儒53912,"40,300",2024-01-07,2024-07-07
2024-01-27,4,容56772,"27,400",2024-01-01,2024-07-01
2024-01-27,5,翰16520,"20,000",2024-01-01,2024-07-01
2024-01-27,6,偉95504,"11,300",2024-01-01,2024-07-01
2024-01-27,7,岳79021,"10,690",2024-01-01,2024-07-01
2024-01-27,8,麒38273,"7,110",2024-01-01,2024-07-01
2024-01-27,9,廸38183,"6,480",2024-01-01,2024-07-01
2024-01-27,10,翔52325,"6,400",2024-01-01,2024-07-01
2024-01-27,11,庭52960,"6,000",2024-01-01,2024-07-01
2024-01-27,12,展44508,"5,400",2024-01-03,2024-07-03
2024-01-27,13,禎91876,"4,610",2024-01-13,2024-07-13
2024-01-27,14,昌79197,"4,300",2024-01-01,2024-07-01
2024-01-27,15,安11153,"4,070",2024-01-01,2024-07-01
2024-01-27,16,霈46297,"4,000",2024-01-06,2024-07-06
2024-01-27,17,幃21470,"4,000",2024-01-22,2024-07-22
2024-01-27,18,庭41301,"3,910",2024-01-01,2024-07-01
2024-01-27,19,倫15186,"3,870",2024-01-01,2024-07-01
2024-01-27,20,賓69986,"3,800",2024-01-01,2024-07-01
2024-01-27,21,任01904,"3,700",2024-01-01,2024-07-01
2024-01-27,22,銘89498,"3,650",2024-01-01,2024-07-01
2024-01-27,23,銘83025,"3,620",2024-01-01,2024-07-01
2024-01-27,24,媚29190,"3,540",2024-01-01,2024-07-01
2024-01-27,25,林90600,"3,530",2024-01-01,2024-07-01
2024-01-27,26,樺89917,"3,500",2024-01-01,2024-07-01
2024-01-27,27,恩93788,"3,500",2024-01-18,2024-07-18
2024-01-27,28,穎67027,"3,400",2024-01-02,2024-07-02
2024-01-27,29,利89092,"3,350",2024-01-01,2024-07-01
2024-01-27,30,泰00840,"3,000",2024-01-01,2024-07-01
2024-01-27,31,德62178,"2,700",2024-01-01,2024-07-01
2024-01-27,32,婷11365,"2,690",2024-01-23,2024-07-23
2024-01-27,33,汝39210,"2,500",2024-01-01,2024-07-01
2024-01-27,34,維00738,"2,200",2024-01-01,2024-07-01
2024-01-27,35,凱33923,"2,050",2024-01-01,2024-07-01
2024-01-27,36,金69717,"1,900",2024-01-01,2024-07-01
2024-01-27,37,宏99936,"1,750",2024-01-01,2024-07-01
2024-01-27,38,昇24756,"1,700",2024-01-01,2024-07-01
2024-01-27,39,銘09006,"1,650",2024-01-01,2024-07-01
2024-01-27,40,捷26396,"1,600",2024-01-01,2024-07-01
2024-01-27,41,文10258,"1,500",2024-01-01,2024-07-01
2024-01-27,42,翰61500,"1,490",2024-01-01,2024-07-01
2024-01-27,43,弘02778,"1,430",2024-01-01,2024-07-01
2024-01-27,44,培90784,"1,400",2024-01-07,2024-07-07
2024-01-27,45,宏28763,"1,300",2024-01-01,2024-07-01
2024-01-27,46,蔚78345,"1,270",2024-01-01,2024-07-01
2024-01-27,47,秋19825,"1,220",2024-01-01,2024-07-01
2024-01-27,48,誠82986,"1,100",2024-01-02,2024-07-02
2024-01-27,49,騰41760,"1,080",2024-01-01,2024-07-01
2024-01-27,50,翊37147,"1,000",2024-01-01,2024-07-01
2024-01-27,51,敬88915,"1,000",2024-01-18,2024-07-18
2024-01-27,52,如99518,"1,000",2024-01-01,2024-07-01
2024-01-27,53,予19751,990,2024-01-01,2024-07-01
2024-01-27,54,淵58667,950,2024-01-01,2024-07-01
2024-01-27,55,傑79376,920,2024-01-01,2024-07-01
2024-01-27,56,禎05069,810,2024-01-01,2024-07-01
2024-01-27,57,廣37369,750,2024-01-01,2024-07-01
2024-01-27,58,麒39351,750,2024-01-01,2024-07-01
2024-01-27,59,杰16153,740,2024-01-01,2024-07-01
2024-01-27,60,賢09803,700,2024-01-12,2024-07-12
2024-01-27,61,祐88390,620,2024-01-01,2024-07-01
2024-01-27,62,文73755,600,2024-01-03,2024-07-03
2024-01-27,63,聖29006,600,2024-01-01,2024-07-01
2024-01-27,64,建25611,600,2024-01-13,2024-07-13
2024-01-27,65,名27142,600,2024-01-19,2024-07-19
2024-01-27,66,威63775,600,2024-01-01,2024-07-01
2024-01-27,67,森89116,500,2024-01-01,2024-07-01
2024-01-27,68,傑97510,490,2024-01-01,2024-07-01
2024-01-27,69,程66846,400,2024-01-01,2024-07-01
2024-01-27,70,華89750,400,2024-01-01,2024-07-01
2024-01-27,71,珊68516,360,2024-01-18,2024-07-18
2024-01-27,72,義57530,300,2024-01-01,2024-07-01
2024-01-27,73,薇61076,300,2024-01-18,2024-07-18
2024-01-27,74,銘14408,300,2024-01-01,2024-07-01
2024-01-27,75,銨00828,300,2024-01-01,2024-07-01
2024-01-27,76,和61767,300,2024-01-01,2024-07-01
2024-01-27,77,安97158,280,2024-01-01,2024-07-01
2024-01-27,78,沛41820,270,2024-01-01,2024-07-01
2024-01-27,79,傑41118,250,2024-01-01,2024-07-01
2024-01-27,80,炫44751,250,2024-01-01,2024-07-01
2024-01-27,81,甫53162,210,2024-01-01,2024-07-01
2024-01-27,82,鴻59133,200,2024-01-01,2024-07-01
2024-01-27,83,文17232,200,2024-01-01,2024-07-01
2024-01-27,84,峯98130,200,2024-01-21,2024-07-21
2024-01-27,85,良60375,200,2024-01-19,2024-07-19
2024-01-27,86,帆05772,130,2024-01-01,2024-07-01
2024-01-27,87,美61482,100,2024-01-01,2024-07-01
2024-01-27,88,偉88967,100,2024-01-01,2024-07-01
2024-01-27,89,芝98366,100,2024-01-13,2024-07-13
2024-01-27,90,俊82091,100,2024-01-20,2024-07-20
2024-01-27,91,哲27321,100,2024-01-08,2024-07-08
2024-01-27,92,廷85935,100,2024-01-01,2024-07-01
2024-01-27,93,宜67892,100,2024-01-01,2024-07-01
2024-01-27,94,堂47680,100,2024-01-01,2024-07-01
2024-01-27,95,傑46257,100,2024-01-01,2024-07-01
2024-01-27,96,均60648,100,2024-01-07,2024-07-07
2024-01-27,97,誠29065,100,2024-01-01,2024-07-01
2024-01-27,98,錡04948,0,2024-01-01,2024-07-01
2024-01-27,99,瑋80137,0,2024-01-08,2024-07-08
2024-01-27,100,捷78065,0,2024-01-01,2024-07-01
2024-01-27,101,棠15290,0,2024-01-17,2024-07-17
2024-01-27,102,均62492,0,2024-01-01,2024-07-01
2024-01-27,103,睿53729,0,2024-01-01,2024-07-01
2024-01-27,104,鈞20717,0,2024-01-01,2024-07-01
2024-01-27,105,達22479,0,2024-01-01,2024-07-01
2024-01-27,106,誠82202,0,2024-01-01,2024-07-01
2024-01-27,107,璋50696,0,2024-01-01,2024-07-01
2024-01-27,108,瑤83579,0,2024-01-01,2024-07-01
2024-01-27,109,明10523,0,2024-01-01,2024-07-01
2024-01-27,110,琪26407,0,2024-01-01,2024-07-01
2024-01-27,111,綺57159,0,2024-01-01,2024-07-01
2024-01-27,112,塘61381,0,2024-01-01,2024-07-01
2024-01-27,113,寧17009,0,2024-01-01,2024-07-01
2024-01-27,114,廷62521,0,2024-01-01,2024-07-01
2024-01-27,115,豪78900,0,2024-01-01,2024-07-01
2024-01-27,116,光78350,0,2024-01-01,2024-07-01
2024-01-27,117,丞07409,0,2024-01-01,2024-07-01
2024-01-27,118,錦89806,0,2024-01-01,2024-07-01
2024-01-27,119,汝45361,0,2024-01-01,2024-07-01
2024-01-27,120,偉66162,0,2024-01-01,2024-07-01
2024-01-27,121,宇16643,0,2024-01-01,2024-07-01
2024-01-27,122,廷23270,0,2024-01-01,2024-07-01
2024-01-27,123,亮12482,0,2024-01-01,2024-07-01
2024-01-27,124,平09599,0,2024-01-01,2024-07-01
2024-01-27,125,輝57496,0,2024-01-01,2024-07-01
2024-01-27,126,菱68547,0,2024-01-01,2024-07-01
2024-01-27,127,泰21701,0,2024-01-01,2024-07-01
2024-01-27,128,雯65327,0,2024-01-01,2024-07-01
2024-01-27,129,方19846,0,2024-01-01,2024-07-01
2024-01-27,130,宇06509,0,2024-01-21,2024-07-21
2024-01-27,131,挺85986,0,2024-01-18,2024-07-18
2024-01-27,132,翔87667,0,2024-01-01,2024-07-01
2024-01-27,133,澤88126,0,2024-01-01,2024-07-01
2024-01-27,134,惠61603,0,2024-01-01,2024-07-01
2024-01-27,135,謙98919,0,2024-01-01,2024-07-01
2024-01-27,136,儒52438,0,2024-01-01,2024-07-01
2024-01-27,137,諪79353,0,2024-01-01,2024-07-01
2024-01-27,138,綸71332,0,2024-01-01,2024-07-01
2024-01-27,139,睿06729,0,2024-01-01,2024-07-01
2024-01-27,140,明79785,0,2024-01-01,2024-07-01
2024-01-27,141,凱81613,0,2024-01-01,2024-07-01
2024-01-27,142,輔54553,0,2024-01-01,2024-07-01
2024-01-27,143,銘33665,0,2024-01-01,2024-07-01
2024-01-27,144,銘07575,0,2024-01-01,2024-07-01
2024-01-27,145,均38602,0,2024-01-01,2024-07-01
2024-01-27,146,森97685,0,2024-01-16,2024-07-16
2024-01-27,147,善63593,0,2024-01-06,2024-07-06
2024-01-27,148,其80379,0,2024-01-01,2024-07-01
2024-01-27,149,君08558,0,2024-01-01,2024-07-01
2024-01-27,150,星94698,0,2024-01-01,2024-07-01
2024-01-27,151,倫22157,0,2024-01-01,2024-07-01
2024-01-27,152,騰27576,0,2024-01-01,2024-07-01
2024-01-27,153,陽87299,0,2024-01-01,2024-07-01
2024-01-27,154,姍20871,0,2024-01-01,2024-07-01
2024-01-27,155,瑋80824,0,2024-01-01,2024-07-01
2024-01-27,156,樺84267,0,2024-01-01,2024-07-01
2024-01-27,157,文13580,0,2024-01-01,2024-07-01
2024-01-27,158,維02819,0,2024-01-01,2024-07-01
2024-01-27,159,傑08949,0,2024-01-01,2024-07-01
2024-01-27,160,偉50926,0,2024-01-01,2024-07-01
2024-01-27,161,哲70058,0,2024-01-01,2024-07-01
2024-01-27,162,卉07478,0,2024-01-01,2024-07-01
2024-01-27,163,然75507,0,2024-01-01,2024-07-01
2024-01-27,164,鴻89975,0,2024-01-01,2024-07-01
2024-01-27,165,文83212,0,2024-01-01,2024-07-01
2024-01-27,166,緯99853,0,2024-01-01,2024-07-01
2024-01-27,167,昌38300,0,2024-01-01,2024-07-01
2024-01-27,168,豪77837,0,2024-01-01,2024-07-01
